2024-09-23T16:50:43.162+01:00 DEBUG 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Received: 0 records
2024-09-23T16:50:43.194+01:00 DEBUG 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] o.s.k.l.KafkaMessageListenerContainer    : Commit list: {}
2024-09-23T16:50:54.266+01:00  INFO 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T16:50:54.266+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:54.266+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:54.897+01:00  INFO 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T16:50:54.897+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:54.897+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:55.163+01:00  INFO 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T16:50:55.163+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:55.163+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:55.902+01:00  INFO 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T16:50:55.903+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:55.903+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:56.215+01:00  INFO 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T16:50:56.216+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:56.216+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:56.778+01:00  INFO 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T16:50:56.778+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:56.778+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:57.201+01:00  INFO 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T16:50:57.202+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:57.202+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:57.778+01:00  INFO 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Node -1 disconnected.
2024-09-23T16:50:57.778+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2024-09-23T16:50:57.778+01:00  WARN 4688 --- [StripePayment] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] org.apache.kafka.clients.NetworkClient   : [Consumer clientId=consumer-payment_group-1, groupId=payment_group] Bootstrap broker localhost:9092 (id: -1 rack: null) disconnected
2024-09-23T16:50:58.123+01:00  INFO 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Node -1 disconnected.
2024-09-23T16:50:58.123+01:00  WARN 4688 --- [StripePayment] [kafka-producer-network-thread | StripePayment-producer-1] org.apache.kafka.clients.NetworkClient   : [Producer clientId=StripePayment-producer-1] Connection to node -1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
